ImportedOrNot,YearOfRegistration,Transmission,Fuel,Dist_travelled,Safetyscore,InitialBuyingPrice,SellingPrice
0,2007,SemiAuto,CNG,22900,5,480000,64000
0,2005,Manual,Petrol,33700,6,810000,60000
0,2005,SemiAuto,Diesel,18900,5,530000,60000
0,2009,SemiAuto,Diesel,23700,6,960000,53000
0,2009,SemiAuto,Diesel,26900,5,450000,48000
0,2009,Manual,Petrol,29200,5,900000,67000
0,2006,SemiAuto,Diesel,37000,4,620000,44000
0,2005,Manual,Petrol,25100,6,640000,51000
0,2004,Manual,Diesel,22300,5,650000,61000
0,2008,Manual,CNG,37600,5,420000,61000
0,2004,SemiAuto,Diesel,25100,5,500000,64000
0,2006,Manual,Diesel,29900,5,280000,62000
0,2008,SemiAuto,CNG,35400,4,650000,59000
0,2008,SemiAuto,Diesel,30400,5,970000,60000
0,2005,Manual,Diesel,31200,6,770000,55000
0,2007,SemiAuto,Petrol,37000,5,480000,64000
0,2004,Manual,Petrol,20700,5,680000,38000
0,2005,Manual,Diesel,32900,5,400000,39000
0,2004,Auto,Petrol,24800,5,1280000,53000
0,2006,Manual,Petrol,33400,5,930000,35000
0,2006,Manual,Petrol,22200,4,330000,49000
0,2004,Manual,Petrol,26000,5,890000,46000
0,2006,SemiAuto,Diesel,32000,6,840000,63000
0,2009,Manual,Petrol,25200,6,660000,55000
0,2006,Auto,Diesel,30700,5,1000000,83000
0,2004,Manual,CNG,20500,6,410000,66000
0,2009,SemiAuto,Petrol,22200,4,570000,59000
0,2004,Manual,Petrol,34200,6,700000,36000
0,2008,Manual,Petrol,26200,5,370000,57000
0,2004,SemiAuto,Petrol,21700,6,600000,48000
0,2009,SemiAuto,CNG,20100,4,570000,58000
0,2007,Manual,Diesel,21600,4,960000,52000
0,2004,SemiAuto,Diesel,28300,5,680000,54000
0,2005,Manual,Petrol,36600,6,830000,53000
0,2004,SemiAuto,Diesel,28700,5,920000,49000
0,2005,Manual,Petrol,21200,4,710000,65000
0,2007,Manual,Diesel,27900,5,640000,35000
0,2009,SemiAuto,Diesel,25100,6,420000,48000
0,2008,Manual,Petrol,31100,4,800000,45000
0,2005,SemiAuto,Diesel,29100,4,820000,42000
0,2006,SemiAuto,Diesel,23200,4,460000,59000
0,2004,Manual,CNG,36800,4,310000,47000
0,2004,Manual,Petrol,34600,5,440000,66000
0,2004,Manual,Petrol,23500,5,910000,37000
0,2005,SemiAuto,Diesel,25100,6,680000,44000
0,2007,SemiAuto,Diesel,35200,4,310000,40000
0,2008,SemiAuto,Diesel,31700,5,890000,65000
0,2006,Manual,Petrol,34000,4,810000,53000
0,2006,Manual,Petrol,24900,5,320000,49000
0,2009,Manual,Petrol,29600,4,650000,65000
0,2007,Manual,CNG,25000,5,470000,37000
0,2006,Manual,Petrol,23900,6,540000,48000
0,2008,Manual,Petrol,32900,5,660000,51000
0,2006,SemiAuto,Diesel,37800,4,730000,53000
0,2006,SemiAuto,Petrol,21000,4,860000,39000
0,2006,SemiAuto,CNG,23300,6,890000,41000
0,2004,SemiAuto,Diesel,34800,6,600000,55000
0,2004,SemiAuto,Diesel,38300,4,600000,44000
0,2007,SemiAuto,Diesel,32600,4,830000,42000
0,2005,Manual,Petrol,28800,4,530000,53000
0,2005,SemiAuto,Diesel,37100,6,550000,43000
0,2006,SemiAuto,Diesel,38000,6,940000,61000
0,2005,Manual,Diesel,26300,5,590000,45000
0,2009,SemiAuto,Diesel,18100,4,310000,55000
0,2009,Manual,Petrol,22100,4,890000,53000
0,2008,Manual,Petrol,34200,4,930000,66000
0,2009,SemiAuto,Diesel,18500,4,880000,58000
0,2004,Manual,Diesel,23400,4,630000,59000
0,2007,Manual,Petrol,29400,5,350000,50000
0,2004,Manual,Diesel,23900,4,370000,60000
0,2004,Auto,Petrol,19000,6,1290000,74000
1,2007,SemiAuto,Petrol,24400,6,440000,54000
0,2007,Manual,Petrol,20000,5,390000,50000
0,2006,Manual,Petrol,34000,5,560000,42000
0,2006,Manual,Petrol,28200,4,750000,39000
0,2007,SemiAuto,Diesel,27500,6,430000,43000
0,2008,Manual,Diesel,29700,5,590000,63000
0,2008,Manual,Petrol,35800,6,620000,60000
0,2006,SemiAuto,Petrol,32200,4,960000,36000
0,2007,Manual,Petrol,24100,6,820000,58000
0,2009,Manual,Diesel,23700,6,450000,65000
0,2008,SemiAuto,Diesel,18500,6,390000,50000
0,2006,Manual,Petrol,19400,5,940000,38000
0,2006,SemiAuto,Diesel,23000,6,270000,57000
0,2004,SemiAuto,Diesel,24500,6,610000,45000
0,2007,SemiAuto,Diesel,19200,5,890000,60000
0,2006,SemiAuto,CNG,33500,4,700000,64000
0,2009,Manual,Petrol,18300,4,650000,57000
0,2007,Manual,Petrol,33700,4,470000,49000
0,2005,Manual,Petrol,24000,5,580000,62000
0,2007,SemiAuto,Diesel,33300,6,850000,38000
0,2012,Manual,CNG,35400,6,580000,51000
0,2003,Manual,Petrol,30100,4,840000,53000
0,2004,Manual,Petrol,31000,4,900000,42000
0,2007,SemiAuto,Diesel,20700,5,450000,45000
0,2008,SemiAuto,Petrol,21200,6,610000,66000
0,2006,Manual,Petrol,24900,6,330000,44000
0,2004,Manual,Petrol,38000,5,760000,36000
0,2007,SemiAuto,CNG,32900,5,540000,59000
0,2009,SemiAuto,Diesel,21900,4,500000,41000
0,2009,SemiAuto,Diesel,31600,6,640000,41000
0,2009,Manual,Diesel,29100,4,300000,64000
0,2004,SemiAuto,Diesel,31800,4,790000,46000
0,2005,SemiAuto,CNG,20800,6,300000,47000
0,2006,SemiAuto,Petrol,33700,5,310000,51000
0,2008,Manual,Diesel,19300,6,290000,61000
0,2004,SemiAuto,Diesel,31000,5,450000,38000
0,2006,SemiAuto,Diesel,31300,6,340000,52000
0,2008,Manual,Petrol,24400,4,630000,46000
0,2009,Manual,Diesel,21900,4,930000,57000
0,2009,SemiAuto,Diesel,36400,6,490000,45000
0,2009,SemiAuto,Diesel,18100,5,540000,37000
0,2008,Manual,Petrol,22700,6,780000,45000
0,2006,Manual,Petrol,26100,6,300000,47000
0,2006,Manual,Petrol,37300,6,940000,40000
0,2009,Manual,Diesel,24500,6,520000,54000
0,2003,Manual,Petrol,27900,5,360000,52000
0,2004,Manual,Diesel,31800,5,350000,60000
0,2006,Manual,Petrol,35900,6,400000,42000
0,2004,SemiAuto,Diesel,30700,6,700000,60000
0,2007,Auto,Petrol,38700,4,1020000,58000
0,2005,SemiAuto,Diesel,21200,4,850000,44000
0,2008,SemiAuto,Petrol,38000,4,940000,61000
0,2005,SemiAuto,Diesel,19700,5,550000,40000
0,2009,Manual,Petrol,32700,5,950000,63000
0,2006,SemiAuto,Petrol,30500,6,930000,63000
0,2007,Manual,CNG,37100,6,650000,42000
0,2004,Manual,Diesel,23400,4,460000,46000
0,2005,Manual,Diesel,33400,4,400000,50000
0,2006,SemiAuto,Diesel,34700,6,340000,49000
0,2004,SemiAuto,Petrol,20500,5,960000,66000
0,2007,Manual,Petrol,28000,5,980000,55000
0,2005,SemiAuto,Petrol,28300,6,870000,55000
0,2005,Manual,Petrol,27700,6,660000,39000
0,2005,SemiAuto,Diesel,33600,5,430000,58000
0,2009,Manual,Petrol,38400,4,370000,66000
0,2005,Manual,Diesel,31700,6,890000,48000
0,2005,Manual,Petrol,18700,6,600000,67000
0,2008,Manual,Petrol,25100,6,700000,35000
0,2004,Auto,Petrol,36300,5,1090000,59000
0,2004,Manual,Diesel,31100,4,880000,51000
0,2006,SemiAuto,Diesel,28700,4,770000,36000
0,2008,SemiAuto,Diesel,30100,6,800000,43000
0,2007,SemiAuto,Diesel,31600,4,900000,52000
0,2007,Manual,Petrol,33000,6,270000,63000
0,2007,SemiAuto,Diesel,22100,6,430000,41000
1,2006,Auto,Petrol,30500,4,1120000,69000
0,2008,SemiAuto,Diesel,24600,4,760000,52000
0,2008,SemiAuto,Diesel,35300,5,700000,56000
0,2005,SemiAuto,Diesel,29900,6,650000,51000
0,2006,Manual,Petrol,36100,6,950000,61000
0,2005,Manual,Petrol,28700,6,810000,39000
0,2004,SemiAuto,Petrol,22500,5,360000,59000
0,2004,Manual,Petrol,32500,5,730000,49000
0,2008,Manual,CNG,36900,5,320000,44000
0,2006,Manual,CNG,31400,6,600000,36000
0,2005,Manual,Petrol,19500,5,820000,58000
0,2005,SemiAuto,CNG,38800,5,660000,44000
0,2006,Manual,Diesel,38000,6,680000,41000
0,2006,Manual,Petrol,32800,6,670000,39000
0,2005,Manual,Petrol,37500,5,690000,51000
0,2008,Manual,CNG,19800,4,600000,52000
0,2005,SemiAuto,Petrol,18800,5,540000,42000
0,2006,Auto,Diesel,35400,5,750000,61000
0,2006,SemiAuto,Petrol,20700,5,500000,42000
0,2006,Manual,Petrol,30100,5,820000,51000
0,2008,Manual,CNG,31900,6,710000,48000
0,2008,Manual,Diesel,24900,5,580000,52000
0,2004,SemiAuto,Diesel,28800,6,720000,66000
0,2009,Manual,Petrol,18000,6,320000,47000
0,2006,Manual,Diesel,25300,4,380000,39000
0,2006,SemiAuto,Diesel,37400,5,320000,59000
0,2008,SemiAuto,Petrol,26500,6,730000,58000
0,2006,SemiAuto,Diesel,19500,4,920000,46000
0,2004,Manual,Diesel,34700,4,830000,48000
0,2006,Manual,Petrol,31100,6,670000,46000
0,2007,SemiAuto,Diesel,21700,4,680000,41000
0,2006,Manual,Diesel,37700,4,580000,48000
0,2006,Manual,Petrol,33800,5,710000,54000
0,2008,SemiAuto,Diesel,22000,5,460000,42000
0,2006,SemiAuto,Petrol,26200,6,920000,42000
0,2009,SemiAuto,Petrol,20100,5,720000,40000
0,2005,SemiAuto,Diesel,33800,4,690000,40000
0,2004,Manual,Diesel,20900,4,750000,46000
0,2006,Manual,Diesel,37000,5,840000,53000
0,2009,Manual,Petrol,24900,5,580000,61000
0,2006,Auto,Petrol,36800,6,770000,73000
0,2006,Manual,Petrol,19500,5,650000,51000
0,2009,SemiAuto,Diesel,34400,5,780000,36000
0,2008,Manual,Petrol,19100,4,430000,48000
0,2007,SemiAuto,Diesel,18100,5,980000,66000
1,2004,Auto,Petrol,27500,6,820000,76000
0,2008,Manual,Petrol,32400,4,980000,37000
0,2009,Manual,Diesel,20100,6,660000,40000
0,2006,Manual,Diesel,30900,4,720000,42000
0,2009,Manual,CNG,37000,4,490000,63000
0,2007,Manual,Petrol,35700,5,740000,36000
0,2009,Manual,Petrol,29100,4,490000,58000
0,2008,Manual,Petrol,24800,4,490000,41000
0,2006,Manual,Diesel,26000,5,670000,60000
0,2004,SemiAuto,Diesel,27400,6,350000,43000
0,2004,SemiAuto,Diesel,27500,6,590000,60000
0,2005,Manual,CNG,36200,5,760000,54000
0,2005,SemiAuto,Diesel,32800,4,970000,56000
0,2008,SemiAuto,Diesel,21800,4,670000,59000
0,2009,SemiAuto,Diesel,36500,6,430000,37000
0,2004,Manual,Petrol,28600,6,910000,55000
0,2003,Manual,Petrol,37400,6,280000,59000
0,2004,SemiAuto,Diesel,26800,5,390000,47000
0,2008,Manual,Diesel,25500,6,760000,60000
0,2004,Manual,Petrol,37900,4,690000,40000
0,2004,Manual,CNG,37200,6,340000,65000
0,2009,SemiAuto,Petrol,23600,5,950000,40000
0,2005,Manual,CNG,28600,4,550000,65000
0,2008,Manual,Petrol,17900,5,720000,67000
0,2004,Manual,Petrol,22800,6,730000,54000
0,2006,Auto,Diesel,25600,5,1110000,65000
0,2007,SemiAuto,Diesel,22900,4,850000,45000
0,2006,Manual,Diesel,26100,5,270000,46000
0,2004,SemiAuto,Diesel,22400,5,490000,41000
0,2005,SemiAuto,Petrol,31800,6,350000,67000
1,2006,Auto,Petrol,22000,6,940000,139000
0,2006,SemiAuto,Diesel,34700,6,620000,48000
0,2005,Manual,Diesel,26800,4,370000,44000
0,2009,Manual,Diesel,36100,4,990000,65000
0,2009,SemiAuto,Petrol,35800,6,340000,67000
0,2005,SemiAuto,Diesel,22100,6,860000,52000
0,2007,SemiAuto,Diesel,22100,5,590000,38000
0,2004,Manual,Petrol,28400,4,370000,57000
0,2005,Manual,Petrol,33900,5,340000,58000
0,2009,Manual,Petrol,35600,5,610000,41000
0,2005,SemiAuto,Diesel,34800,6,730000,60000
0,2004,Manual,Petrol,36100,4,710000,65000
0,2007,SemiAuto,Diesel,22600,4,770000,49000
0,2004,SemiAuto,Diesel,25200,4,680000,59000
0,2006,Manual,CNG,34000,4,770000,54000
0,2004,Manual,Diesel,35100,4,320000,37000
0,2005,Manual,Petrol,24200,4,390000,65000
0,2007,Manual,Diesel,32700,4,850000,48000
0,2003,SemiAuto,Petrol,29900,6,710000,64000
0,2008,SemiAuto,Diesel,35300,4,310000,62000
0,2009,SemiAuto,Diesel,25900,4,940000,36000
0,2008,SemiAuto,Petrol,32800,6,450000,60000
0,2003,Manual,Petrol,30100,5,900000,39000
0,2005,Manual,CNG,32000,6,430000,60000
0,2005,Manual,Petrol,62800,5,260000,33000
0,2009,SemiAuto,Petrol,57800,7,630000,58000
0,2005,SemiAuto,Diesel,64700,5,410000,35000
0,2008,Manual,Diesel,59600,6,260000,33000
0,2007,SemiAuto,Diesel,61900,5,440000,36000
0,2012,SemiAuto,Petrol,62500,3,290000,44000
0,2009,Manual,Petrol,67500,5,370000,36000
0,2007,SemiAuto,Diesel,60000,3,250000,38000
0,2006,SemiAuto,Diesel,58700,5,290000,36000
0,2007,Manual,Petrol,61500,6,320000,41000
0,2009,SemiAuto,Petrol,66200,3,240000,38000
0,2007,Manual,Petrol,64100,7,480000,67000
0,2009,Manual,Petrol,63600,7,600000,65000
0,2008,Manual,Petrol,62800,4,430000,32000
0,2007,Manual,CNG,62000,7,500000,67000
0,2006,SemiAuto,Diesel,57300,3,290000,35000
0,2009,Auto,CNG,61100,6,740000,49000
0,2009,Manual,Diesel,59200,7,470000,51000
0,2005,Manual,Petrol,64000,6,260000,37000
0,2006,Manual,Diesel,65700,6,340000,41000
0,2007,SemiAuto,CNG,60700,5,360000,31000
0,2007,Manual,Petrol,59600,6,410000,38000
0,2006,SemiAuto,Diesel,67600,6,430000,47000
0,2007,SemiAuto,Diesel,61300,5,390000,31000
0,2008,Manual,Petrol,58800,4,320000,45000
0,2009,SemiAuto,Petrol,60400,6,440000,45000
0,2004,SemiAuto,Diesel,66700,4,380000,41000
0,2008,Manual,CNG,56900,5,300000,40000
0,2005,Manual,Diesel,57600,5,430000,40000
0,2007,SemiAuto,Diesel,59100,7,560000,62000
0,2009,SemiAuto,Petrol,60900,4,230000,45000
0,2011,SemiAuto,CNG,65000,7,590000,62000
0,2006,SemiAuto,Diesel,57300,7,520000,52000
1,2009,SemiAuto,Diesel,62700,4,220000,48000
0,2004,Manual,Diesel,64100,5,230000,44000
0,2004,SemiAuto,Diesel,66300,7,570000,58000
0,2006,Manual,Petrol,63500,4,420000,41000
0,2004,SemiAuto,Diesel,58600,5,360000,46000
0,2007,SemiAuto,Diesel,61300,4,270000,46000
0,2004,Auto,CNG,60900,4,880000,50000
0,2004,Auto,Petrol,65100,7,970000,80000
0,2007,SemiAuto,CNG,59300,3,430000,44000
0,2009,Manual,Diesel,60400,5,280000,33000
0,2008,Auto,CNG,58600,5,720000,66000
0,2005,SemiAuto,Diesel,62200,6,430000,33000
0,2009,Manual,Diesel,62700,3,370000,43000
0,2009,Manual,Diesel,57400,7,670000,61000
0,2008,SemiAuto,CNG,62300,7,460000,61000
0,2006,Manual,Petrol,60400,5,310000,33000
0,2006,SemiAuto,Petrol,62400,3,330000,33000
0,2006,Manual,Diesel,67600,5,390000,47000
0,2008,Manual,Petrol,67400,7,520000,63000
0,2007,SemiAuto,Diesel,64800,6,240000,39000
0,2005,Auto,Petrol,67100,7,1090000,71000
1,2008,Auto,Diesel,67200,4,880000,54000
0,2006,Manual,Petrol,62900,7,660000,64000
0,2008,SemiAuto,Diesel,62200,3,370000,36000
0,2009,Manual,Petrol,67700,3,380000,37000
0,2005,Auto,Petrol,63200,5,840000,54000
0,2004,SemiAuto,Petrol,66400,4,270000,34000
0,2009,SemiAuto,CNG,66500,4,230000,33000
0,2004,Manual,Petrol,59200,3,240000,37000
0,2008,Manual,Diesel,65800,4,380000,31000
0,2005,Manual,CNG,60500,3,400000,41000
0,2005,SemiAuto,Diesel,67800,7,560000,57000
0,2004,SemiAuto,Diesel,58700,7,570000,62000
0,2008,Manual,Petrol,59800,7,670000,67000
0,2004,SemiAuto,Petrol,62400,3,260000,47000
0,2007,SemiAuto,Petrol,64200,5,370000,37000
0,2006,SemiAuto,CNG,62600,4,320000,42000
0,2006,Manual,Petrol,62500,3,300000,40000
0,2007,SemiAuto,Diesel,66500,3,420000,33000
0,2005,Manual,Diesel,65300,5,320000,43000
0,2008,SemiAuto,Petrol,66900,4,290000,31000
0,2011,SemiAuto,CNG,61800,4,240000,32000
0,2003,Manual,Petrol,59800,4,220000,44000
0,2006,Manual,Diesel,64800,4,240000,41000
0,2008,SemiAuto,Diesel,64600,5,290000,43000
0,2009,Manual,Diesel,58700,7,590000,57000
0,2009,Manual,Petrol,64700,7,570000,67000
0,2009,SemiAuto,Petrol,67500,3,220000,38000
0,2007,SemiAuto,Petrol,59600,4,330000,30000
0,2007,Manual,Petrol,58300,6,360000,45000
0,2004,Manual,Petrol,57400,4,330000,42000
0,2008,Manual,CNG,57900,3,400000,45000
0,2005,SemiAuto,Diesel,64400,5,380000,40000
0,2006,Manual,Petrol,67600,3,270000,39000
0,2008,Manual,CNG,67100,7,520000,63000
0,2008,Manual,Diesel,61300,3,330000,39000
0,2007,Manual,Diesel,66700,7,630000,65000
0,2008,Manual,Petrol,64000,7,490000,68000
0,2009,SemiAuto,Diesel,66700,4,410000,37000
0,2005,Manual,Petrol,62000,4,280000,36000
0,2008,SemiAuto,Diesel,64700,6,360000,44000
0,2008,SemiAuto,Diesel,57700,7,490000,59000
0,2009,SemiAuto,Diesel,64400,5,410000,34000
0,2008,Manual,Petrol,57000,3,340000,32000
0,2007,Manual,Petrol,58700,7,700000,55000
0,2005,Manual,Petrol,65800,4,240000,47000
0,2008,Manual,Diesel,60400,5,230000,49000
0,2005,SemiAuto,Diesel,59900,5,390000,35000
0,2006,Auto,Diesel,62400,5,910000,64000
0,2007,SemiAuto,Diesel,65400,5,290000,33000
0,2009,SemiAuto,Diesel,59700,4,400000,31000
0,2004,Auto,Diesel,64400,6,890000,51000
0,2004,SemiAuto,Diesel,59400,5,310000,42000
0,2004,SemiAuto,Diesel,60200,7,540000,61000
0,2004,Manual,Diesel,64500,6,380000,49000
0,2005,Manual,Diesel,58400,4,400000,37000
0,2007,Manual,Petrol,58600,6,210000,47000
0,2005,Manual,CNG,60300,7,570000,57000
0,2009,Auto,Diesel,66600,3,910000,56000
0,2005,SemiAuto,Petrol,61200,5,230000,46000
0,2006,Manual,Petrol,63700,4,420000,48000
0,2005,Manual,Petrol,64600,4,390000,41000
0,2006,Manual,Petrol,65200,4,300000,45000
0,2009,Manual,Petrol,57200,6,430000,30000
0,2007,Manual,CNG,64900,4,300000,40000
0,2009,Manual,Petrol,62800,3,450000,35000
0,2005,Manual,Petrol,59900,4,450000,43000
0,2009,Manual,Petrol,57000,3,330000,40000
0,2007,SemiAuto,Diesel,58700,3,440000,37000
0,2004,SemiAuto,Diesel,67800,3,340000,31000
1,2006,SemiAuto,Petrol,59800,7,550000,61000
0,2005,Manual,Petrol,66900,7,480000,61000
0,2008,Manual,Diesel,63200,4,340000,35000
0,2009,Manual,Petrol,56900,4,260000,40000
0,2006,Manual,Diesel,58200,6,300000,40000
0,2004,Manual,Petrol,65200,5,440000,36000
0,2006,SemiAuto,Petrol,64300,7,550000,59000
0,2004,Manual,Diesel,62400,6,280000,44000
0,2007,SemiAuto,Petrol,63000,6,280000,48000
0,2004,SemiAuto,Petrol,57600,4,360000,40000
0,2009,SemiAuto,Diesel,61400,6,340000,46000
0,2006,SemiAuto,Diesel,64600,6,280000,42000
0,2005,SemiAuto,Diesel,59800,4,370000,32000
0,2005,Manual,Petrol,61000,3,450000,31000
0,2005,SemiAuto,Petrol,62100,6,410000,48000
0,2006,Manual,Petrol,58100,7,520000,52000
0,2007,Manual,Petrol,63100,4,380000,41000
0,2008,Manual,Diesel,59700,3,360000,46000
0,2008,SemiAuto,Diesel,67300,6,320000,33000
0,2009,Manual,Petrol,61200,3,410000,33000
0,2006,Manual,Diesel,62200,6,290000,36000
0,2006,Manual,Petrol,60300,5,370000,39000
0,2007,SemiAuto,Petrol,59000,7,600000,67000
0,2008,Manual,Petrol,67700,6,410000,32000
0,2005,Manual,Diesel,64900,4,310000,35000
0,2005,Manual,Petrol,60800,7,560000,58000
0,2005,Manual,Petrol,65000,7,480000,67000
0,2004,Manual,Petrol,60900,4,270000,48000
0,2005,SemiAuto,Diesel,64700,3,340000,34000
0,2006,SemiAuto,Petrol,58800,3,370000,39000
0,2008,SemiAuto,Diesel,61900,3,430000,40000
0,2007,SemiAuto,Diesel,67400,6,310000,49000
0,2005,SemiAuto,Diesel,59400,6,270000,47000
0,2005,SemiAuto,Petrol,60100,5,280000,40000
0,2011,SemiAuto,CNG,58600,5,410000,44000
0,2008,SemiAuto,CNG,57700,4,240000,44000
0,2004,Manual,Petrol,57200,5,400000,43000
0,2007,Manual,CNG,57100,4,300000,32000
0,2006,Manual,Petrol,60100,6,420000,30000
0,2009,Manual,Diesel,57100,4,250000,41000
0,2009,SemiAuto,Diesel,62400,5,440000,43000
0,2005,Manual,Petrol,66200,3,210000,38000
0,2006,SemiAuto,Petrol,61000,6,220000,34000
0,2004,SemiAuto,CNG,65300,5,210000,43000
0,2004,SemiAuto,Diesel,67800,4,250000,40000
0,2009,Auto,Petrol,57800,4,710000,52000
0,2009,SemiAuto,Diesel,64500,7,520000,59000
0,2009,Manual,Diesel,64000,3,330000,31000
0,2007,Auto,Diesel,64900,7,1170000,68000
0,2009,SemiAuto,Petrol,57700,4,400000,33000
0,2009,Manual,Diesel,65600,6,410000,35000
0,2007,Auto,Diesel,62400,7,1090000,72000
0,2008,SemiAuto,CNG,67300,3,220000,38000
0,2006,Manual,Petrol,62300,7,500000,66000
0,2004,Manual,Petrol,59400,7,580000,58000
0,2008,Manual,Diesel,65300,6,280000,39000
0,2007,Manual,CNG,66200,5,390000,37000
0,2004,Manual,Diesel,63300,3,270000,32000
0,2004,SemiAuto,Diesel,66600,3,290000,44000
0,2005,Manual,Diesel,57600,3,450000,40000
0,2007,SemiAuto,Diesel,64800,6,310000,38000
0,2007,Manual,CNG,61400,5,300000,44000
0,2006,SemiAuto,Petrol,59000,4,410000,33000
0,2006,SemiAuto,Diesel,66700,5,310000,33000
1,2007,Auto,Petrol,59700,3,810000,66000
0,2008,SemiAuto,Petrol,62200,6,270000,42000
0,2008,Manual,Diesel,66300,6,430000,31000
0,2006,Manual,Petrol,58400,5,220000,48000
0,2008,Manual,Petrol,59400,3,260000,40000
0,2008,SemiAuto,Diesel,57400,5,350000,36000
0,2006,Manual,Diesel,58900,3,260000,40000
0,2009,Auto,Diesel,67100,4,730000,53000
0,2009,SemiAuto,Petrol,66200,4,270000,32000
0,2007,SemiAuto,Diesel,66800,7,650000,53000
0,2005,SemiAuto,CNG,56800,5,230000,32000
0,2004,SemiAuto,CNG,67800,7,610000,67000
0,2004,SemiAuto,Diesel,65700,4,420000,48000
0,2006,Manual,Diesel,59900,5,300000,45000
0,2005,SemiAuto,Diesel,62300,3,260000,32000
0,2007,Manual,Petrol,62700,3,300000,30000
0,2006,SemiAuto,Diesel,65700,7,610000,53000
0,2005,Manual,Diesel,58800,4,350000,49000
0,2009,SemiAuto,CNG,60000,6,410000,49000
0,2005,Manual,Diesel,57000,4,450000,38000
0,2007,Manual,Petrol,64900,6,360000,48000
0,2005,SemiAuto,Diesel,57500,4,220000,31000
0,2006,SemiAuto,Diesel,63200,5,220000,38000
0,2006,Manual,Diesel,58200,4,270000,34000
0,2004,Manual,Petrol,67000,6,380000,47000
0,2009,Manual,Diesel,57600,7,480000,55000
0,2011,Auto,CNG,60100,4,770000,64000
0,2004,Manual,Petrol,64500,4,360000,43000
0,2007,SemiAuto,Diesel,57600,3,360000,48000
0,2006,SemiAuto,Petrol,62800,5,440000,49000
0,2009,Manual,Petrol,66400,3,380000,48000
0,2009,Manual,Petrol,67300,6,350000,37000
0,2005,SemiAuto,Diesel,63100,4,280000,39000
0,2008,Manual,Petrol,61700,5,400000,36000
0,2004,Manual,Petrol,63600,4,300000,33000
0,2006,Manual,Petrol,63900,5,310000,42000
0,2008,SemiAuto,Diesel,60800,7,530000,51000
0,2007,Manual,Petrol,61300,4,440000,41000
0,2009,SemiAuto,Diesel,62000,3,420000,48000
0,2007,SemiAuto,Petrol,63400,6,360000,37000
0,2005,Manual,Diesel,61000,4,310000,45000
0,2008,Manual,Petrol,64600,4,280000,34000
0,2007,SemiAuto,CNG,65700,4,270000,45000
0,2004,SemiAuto,Diesel,62800,7,670000,53000
0,2006,Manual,Diesel,67800,6,220000,48000
0,2009,Manual,Petrol,58700,3,450000,35000
0,2009,Manual,Petrol,61600,5,220000,34000
0,2009,SemiAuto,Diesel,59300,7,540000,66000
0,2009,SemiAuto,Diesel,58700,3,260000,35000
0,2007,Manual,Petrol,63200,7,520000,66000
0,2008,Manual,Diesel,64300,6,270000,35000
0,2006,SemiAuto,Diesel,66500,6,330000,35000
0,2009,SemiAuto,Diesel,63300,5,420000,44000
0,2009,SemiAuto,CNG,64600,7,680000,55000
0,2006,Auto,Diesel,56800,3,750000,51000
0,2006,SemiAuto,Diesel,58900,6,220000,43000
0,2004,Manual,Diesel,60500,4,340000,43000
0,2007,SemiAuto,Diesel,63600,7,550000,54000
0,2006,Manual,CNG,65300,4,310000,35000
0,2011,SemiAuto,Petrol,62500,3,390000,32000
0,2005,Manual,Petrol,66500,4,210000,36000
0,2007,Manual,Petrol,65500,4,390000,31000
0,2007,SemiAuto,Diesel,59900,7,510000,63000
0,2005,Manual,Petrol,66800,7,610000,66000
1,2007,SemiAuto,CNG,66800,3,340000,46000
0,2007,SemiAuto,Petrol,62900,5,430000,43000
0,2003,Manual,Petrol,59500,7,620000,66000
0,2007,Auto,Diesel,66600,3,700000,52000
0,2007,SemiAuto,CNG,61400,6,260000,44000
0,2007,SemiAuto,CNG,62900,6,340000,44000
0,2009,SemiAuto,Diesel,62200,3,260000,41000
0,2009,Manual,Petrol,60800,5,220000,42000
0,2007,Manual,Petrol,58100,6,250000,39000
0,2005,Manual,Diesel,67400,5,420000,45000
0,2006,SemiAuto,Petrol,65300,4,280000,40000
0,2009,Manual,Diesel,58600,5,360000,41000
0,2009,SemiAuto,Diesel,59400,4,410000,34000
0,2006,Manual,Diesel,57600,7,700000,64000
0,2008,Manual,Diesel,67100,7,690000,62000
0,2004,SemiAuto,Petrol,61300,4,390000,33000
0,2009,Manual,Diesel,57800,5,440000,42000
0,2008,Manual,Diesel,67100,6,230000,45000
0,2007,Manual,Diesel,62200,6,330000,36000
0,2006,Manual,Diesel,60500,3,410000,35000
0,2005,Manual,Diesel,64600,3,330000,47000
0,2005,SemiAuto,Diesel,62800,3,320000,32000
0,2008,SemiAuto,Diesel,60500,3,410000,43000
0,2009,Manual,Diesel,59300,7,580000,55000
0,2007,Manual,Diesel,60200,3,250000,43000
0,2008,Manual,Petrol,57800,5,240000,32000
0,2005,SemiAuto,CNG,56800,6,360000,35000
0,2008,SemiAuto,Petrol,61500,7,670000,53000
0,2004,SemiAuto,Diesel,65200,7,600000,57000
0,2004,Manual,Diesel,57400,6,310000,42000
0,2006,SemiAuto,Petrol,66700,6,420000,35000
0,2004,Auto,Diesel,65000,4,710000,61000
0,2009,Manual,Diesel,62300,3,300000,47000
